Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
940392808,75,F,5,Unknown,Unknown,IL,90094,yes,no,no,unknown,White-collar,32046,4
954502486,24,F,5,Doctorate,Unknown,AZ,53010,yes,yes,no,cellular,Retirees,116297,5
973542887,64,F,4,Doctorate,Unknown,NY,91615,yes,yes,yes,unknown,Blue-collar,7865,4
900054484,23,F,5,Post-Graduate,Married,CO,86503,yes,no,no,unknown,Blue-collar,120016,5
940785405,35,F,2,Graduate,Married,GA,91701,yes,no,yes,telephone,Retirees,14975,2
938508907,43,F,5,Post-Graduate,Married,SC,90025,no,yes,no,telephone,Businessman,48097,5
928210242,35,M,0,High School,Married,MN,90201,no,no,no,unknown,Govt,143951,3
957698610,74,F,0,Post-Graduate,Married,NV,72058,yes,yes,no,unknown,Retirees,36377,5
977844239,21,M,3,Uneducated,Unknown,AR,90275,yes,no,yes,cellular,Businessman,5525,4
981424737,68,M,1,High School,Single,GA,90019,yes,yes,yes,unknown,Selfemployeed,14975,1
987873101,47,F,2,Doctorate,Unknown,NE,98815,no,no,yes,telephone,Blue-collar,205530,5
943251559,51,M,3,Unknown,Single,HI,90275,yes,yes,yes,unknown,Businessman,15955,5
962409658,46,M,2,Doctorate,Married,MN,90250,yes,no,no,cellular,White-collar,25659,5
959295515,39,M,1,Graduate,Single,NY,91010,yes,yes,no,telephone,White-collar,32495,4
959345683,43,M,5,High School,Unknown,AR,86503,yes,yes,no,telephone,Blue-collar,37238,5
990681152,31,M,5,High School,Unknown,MO,90706,no,no,no,telephone,Retirees,108236,4
928682516,69,M,1,Uneducated,Single,VA,53010,yes,no,yes,telephone,Govt,75594,4
968608612,54,F,3,Graduate,Married,OR,90275,yes,yes,no,unknown,Retirees,31770,1
963509974,52,M,1,Unknown,Married,WA,72023,no,yes,no,cellular,Businessman,68867,3
998779073,52,M,4,High School,Unknown,AZ,91615,yes,yes,no,unknown,Retirees,15421,4
922775593,70,M,0,High School,Single,TX,72120,yes,yes,yes,unknown,Blue-collar,62274,2
988429450,62,F,3,Uneducated,Married,PA,90706,no,no,yes,telephone,Businessman,14975,5
911381064,56,M,2,Post-Graduate,Married,UT,86446,no,yes,yes,cellular,Selfemployeed,39051,2
938089166,31,F,4,Unknown,Unknown,GA,91724,no,yes,no,telephone,Retirees,25056,5
969182797,22,M,3,Doctorate,Married,NM,91701,yes,yes,yes,unknown,Retirees,88788,1
989100953,20,F,1,Graduate,Single,NY,90026,yes,no,no,unknown,Govt,29288,4
984951883,52,F,1,High School,Unknown,NY,53010,no,yes,no,telephone,Businessman,14975,3
983115778,59,M,1,High School,Unknown,HI,72058,no,no,no,unknown,White-collar,101682,4
944988206,29,M,1,Doctorate,Single,CA,90275,no,no,yes,unknown,Retirees,57673,5
912534217,62,F,2,Unknown,Unknown,MN,72120,yes,no,yes,telephone,Blue-collar,35064,3
931523529,63,M,4,Post-Graduate,Married,MI,90255,yes,no,no,unknown,Retirees,41820,4
990301106,48,F,5,High School,Married,NV,98815,no,no,no,cellular,Govt,43110,3
941663795,32,F,0,Unknown,Single,OH,72076,yes,no,yes,telephone,Selfemployeed,32020,5
930150759,31,F,2,Doctorate,Married,TX,90706,no,no,yes,cellular,Govt,68267,1
926726767,50,F,2,Uneducated,Single,NV,91730,yes,yes,yes,unknown,Retirees,114417,1
919777514,65,F,5,Post-Graduate,Single,GA,91007,yes,yes,no,unknown,White-collar,19334,4
903278320,21,M,5,Graduate,Married,NJ,53010,yes,no,no,telephone,Retirees,116281,2
906202700,70,F,0,High School,Single,MI,91615,yes,yes,no,unknown,Businessman,14975,5
932862209,69,F,0,Unknown,Married,GA,72058,no,yes,yes,telephone,Retirees,183118,4
963771720,54,M,5,Uneducated,Unknown,OH,85260,yes,no,yes,telephone,White-collar,58577,4
982043803,42,F,1,Graduate,Unknown,CO,91307,yes,yes,yes,telephone,Businessman,88308,1
909774839,36,M,2,Unknown,Single,HI,72076,no,no,no,telephone,Blue-collar,2565,3
961124923,45,M,3,Unknown,Married,NV,91701,yes,yes,no,telephone,Businessman,78272,5
955625330,27,M,0,Graduate,Married,PA,90291,no,no,yes,cellular,Govt,43171,3
984525678,48,F,0,Uneducated,Unknown,OR,90302,no,no,no,telephone,Selfemployeed,15953,5
977265240,45,F,5,Doctorate,Unknown,GA,90250,yes,yes,yes,cellular,Govt,14980,2
926096655,29,F,4,Uneducated,Married,VA,91711,yes,yes,no,unknown,Businessman,67735,1
996414756,45,M,3,Post-Graduate,Single,NJ,98815,no,no,yes,telephone,Blue-collar,58946,2
993463085,53,F,3,High School,Unknown,PA,90670,no,no,no,unknown,Retirees,208619,4
951536717,70,M,0,Graduate,Single,NE,99504,no,no,no,telephone,Businessman,39112,1
966354180,60,F,1,Doctorate,Single,CA,91701,yes,yes,yes,cellular,Govt,112593,4
953640499,26,M,4,Graduate,Unknown,SC,90026,no,yes,yes,cellular,Businessman,69653,2
932747037,23,F,3,Graduate,Single,CA,91711,no,yes,yes,cellular,Businessman,27768,5
919806690,72,F,0,Uneducated,Single,NV,90266,no,yes,yes,unknown,Businessman,45287,4
988054615,69,F,3,High School,Married,MN,91750,yes,no,yes,telephone,Blue-collar,48352,3
992291118,64,M,4,Post-Graduate,Single,CT,91307,no,no,no,unknown,White-collar,15999,5
900744212,30,M,4,Unknown,Married,WA,53010,yes,no,yes,cellular,White-collar,101644,5
914305904,48,F,2,Unknown,Unknown,TX,91615,yes,no,yes,unknown,Businessman,63288,2
957062156,75,F,5,Graduate,Unknown,AR,90660,no,yes,yes,cellular,Blue-collar,6550,2
929372360,55,M,5,High School,Married,AZ,90019,yes,no,no,cellular,Blue-collar,119853,1
923607110,44,M,0,Doctorate,Unknown,MI,53012,no,no,yes,cellular,Businessman,89712,1
993403697,40,M,4,Uneducated,Single,CO,90660,yes,yes,yes,telephone,Govt,5225,3
969519112,55,F,2,High School,Single,MO,90302,yes,yes,yes,telephone,Govt,14975,5
962350830,29,M,2,High School,Single,OH,54101,no,no,no,cellular,Selfemployeed,172959,3
906740197,56,F,3,Uneducated,Unknown,VA,86503,no,yes,no,unknown,Businessman,14975,3
974813739,28,M,3,Graduate,Single,GA,72076,no,no,yes,unknown,Selfemployeed,74888,2
933446826,43,F,2,High School,Unknown,GA,91307,yes,yes,no,telephone,Govt,8250,3
916288475,54,M,3,Unknown,Single,WA,90094,yes,yes,yes,cellular,Govt,99423,3
961265269,68,M,4,Uneducated,Married,SC,91750,no,no,no,unknown,Businessman,91441,4
917896471,54,M,1,Doctorate,Unknown,PA,91750,no,yes,yes,cellular,Selfemployeed,28480,1
962363359,67,M,4,Post-Graduate,Unknown,AR,90706,yes,no,no,unknown,Selfemployeed,119617,1
989600766,55,M,2,Graduate,Single,WA,99504,yes,yes,yes,telephone,Businessman,13010,5
971287314,37,F,2,Uneducated,Unknown,OR,90302,yes,yes,yes,cellular,Selfemployeed,51831,1
975017682,68,M,4,Post-Graduate,Unknown,PA,91307,no,yes,no,cellular,Retirees,44349,5
979920257,58,M,3,Post-Graduate,Married,GA,90250,yes,yes,yes,unknown,Govt,78548,4
942587010,51,M,3,Doctorate,Married,MN,90266,no,yes,yes,unknown,White-collar,6550,1
959401199,43,F,5,High School,Single,CT,90302,yes,no,yes,unknown,Blue-collar,118490,4
982228802,42,M,2,Doctorate,Married,CA,90255,yes,yes,yes,cellular,Selfemployeed,12090,1
996539316,51,F,0,High School,Single,PA,90094,no,no,no,telephone,Selfemployeed,16225,1
967750178,56,M,5,High School,Single,AK,72076,no,yes,yes,telephone,Blue-collar,41827,4
957276174,31,M,3,Uneducated,Single,SC,91701,no,no,no,unknown,Selfemployeed,75249,3
973534128,68,F,4,Uneducated,Unknown,OH,90026,yes,yes,no,telephone,Blue-collar,38451,3
959849511,74,M,3,Graduate,Married,AK,91010,yes,no,no,unknown,Businessman,14975,3
921361812,32,F,4,High School,Single,AR,91307,yes,no,no,telephone,Retirees,103210,3
999811743,42,F,5,Post-Graduate,Married,MI,91307,no,yes,yes,cellular,Retirees,14975,1
963709724,44,M,2,Unknown,Single,AR,90291,yes,yes,yes,unknown,Govt,158764,2
960407340,54,F,3,Graduate,Married,NV,90019,no,yes,no,telephone,White-collar,54925,4
934788100,60,M,4,Uneducated,Married,FL,90025,no,no,yes,cellular,Selfemployeed,45296,2
933183955,49,M,2,Doctorate,Single,MA,91007,no,no,no,telephone,White-collar,78548,2
985585469,36,F,0,Graduate,Unknown,TX,90029,yes,yes,yes,cellular,Businessman,51893,5
937220099,68,F,4,Graduate,Married,FL,90026,yes,yes,yes,cellular,Retirees,187702,3
969967676,39,F,5,Graduate,Unknown,UT,85260,no,no,yes,telephone,Businessman,89370,1
965041510,67,F,0,Graduate,Unknown,IA,85260,yes,no,no,telephone,Businessman,33425,3
984120751,44,M,0,Unknown,Single,CT,90670,no,yes,no,cellular,Selfemployeed,59259,3
932111036,41,M,1,Doctorate,Single,AR,91730,no,no,yes,cellular,Businessman,119754,2
936855845,32,F,3,Doctorate,Single,AR,90670,yes,yes,no,cellular,Retirees,66172,5
959038700,38,M,4,Doctorate,Married,WA,91007,no,yes,no,unknown,White-collar,49607,3
910399639,68,M,0,High School,Single,UT,90266,no,yes,yes,cellular,Retirees,34927,4
995770370,55,M,1,Post-Graduate,Single,AZ,90266,yes,no,no,unknown,Selfemployeed,80158,4
938349783,31,M,5,Doctorate,Married,VA,54101,no,no,yes,cellular,Retirees,114236,3
931473195,60,F,2,Graduate,Married,VA,54101,no,no,yes,unknown,Blue-collar,85461,2
936468984,38,F,4,Graduate,Single,WA,53010,no,no,yes,cellular,White-collar,53094,2
945076693,31,M,0,Doctorate,Single,CO,85260,no,yes,no,cellular,Blue-collar,40213,1
942910691,28,F,3,Doctorate,Single,WA,91730,no,no,yes,cellular,Blue-collar,72204,5
972498004,26,F,1,Graduate,Single,HI,90291,no,yes,yes,telephone,Govt,40661,2
910814950,47,F,0,High School,Unknown,FL,91307,no,yes,no,telephone,Selfemployeed,100075,1
918572252,33,M,3,Uneducated,Unknown,PA,91007,yes,yes,no,cellular,Businessman,78531,4
920244148,50,M,0,Uneducated,Single,SC,90019,yes,no,no,unknown,Blue-collar,1250,4
931039390,71,M,4,Doctorate,Unknown,GA,91010,no,yes,no,unknown,Retirees,71809,4
951410126,38,F,4,Unknown,Married,UT,72120,no,yes,yes,cellular,Businessman,16202,3
993140367,66,M,4,Doctorate,Unknown,CT,98815,yes,no,no,telephone,Retirees,25825,5
920509175,35,M,5,Doctorate,Unknown,IA,90275,yes,yes,no,unknown,Retirees,14977,1
994813972,72,F,5,Uneducated,Single,AR,90660,yes,no,no,telephone,Businessman,86131,5
928716269,24,M,1,Graduate,Unknown,CO,54101,yes,no,no,unknown,Businessman,77646,3
908620650,54,M,4,Doctorate,Unknown,MO,90026,yes,no,yes,cellular,Retirees,13038,1
955682626,31,F,3,Graduate,Unknown,NY,90660,no,yes,no,telephone,Selfemployeed,14975,1
954707061,44,F,0,Graduate,Unknown,NE,90029,yes,no,yes,unknown,White-collar,57960,2
944410148,71,F,2,Unknown,Married,OR,91724,yes,no,no,cellular,Govt,57270,5
972828034,40,M,3,Graduate,Single,NM,91007,yes,no,yes,cellular,White-collar,169176,5
962535301,55,M,5,Uneducated,Single,IL,90250,no,no,yes,cellular,Selfemployeed,61803,2
955804273,72,M,5,High School,Married,IL,90029,no,yes,no,telephone,Govt,28065,4
908357162,42,F,3,High School,Unknown,NJ,91730,no,no,yes,telephone,Businessman,51893,3
927760841,35,F,5,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Govt,109276,5
956390708,58,M,4,Doctorate,Unknown,AZ,72076,no,no,yes,telephone,Retirees,21500,2
952274692,64,M,1,Uneducated,Married,MO,72058,no,yes,yes,unknown,White-collar,25840,1
978393811,72,F,0,Graduate,Single,NJ,90266,yes,no,yes,cellular,Govt,20975,2
993351515,61,F,1,High School,Single,TX,72023,no,yes,no,cellular,Retirees,14975,4
902621534,58,F,0,Uneducated,Single,AR,90660,no,no,yes,telephone,Selfemployeed,21580,3
977267850,33,F,0,High School,Unknown,NM,90019,yes,yes,no,cellular,Govt,10406,4
951053877,50,M,1,Graduate,Unknown,GA,90025,no,yes,yes,unknown,Retirees,79857,1
964019136,24,F,3,High School,Married,IA,91711,yes,yes,yes,telephone,Selfemployeed,25397,1
900791358,54,M,0,Doctorate,Married,CT,91010,yes,no,yes,telephone,Businessman,21987,1
947212267,42,M,1,Doctorate,Single,IA,54101,no,yes,yes,cellular,Selfemployeed,33801,1
940079111,48,M,0,Post-Graduate,Unknown,GA,90029,yes,yes,yes,cellular,Selfemployeed,17464,2
952343121,62,F,2,Post-Graduate,Married,AR,91010,yes,yes,yes,cellular,White-collar,16680,1
956240084,30,F,3,High School,Unknown,CO,91723,yes,yes,no,telephone,Retirees,26226,1
972238741,37,F,4,Uneducated,Unknown,IA,53012,yes,no,no,cellular,Govt,18856,2
998600914,66,F,0,Doctorate,Single,IA,86503,no,yes,no,unknown,White-collar,82924,1
973300637,31,M,2,Uneducated,Single,NM,85260,yes,yes,yes,cellular,Blue-collar,14975,4
980967191,28,F,4,Uneducated,Unknown,AZ,91711,no,yes,no,cellular,Selfemployeed,16202,4
929600202,29,F,4,High School,Unknown,CO,90025,yes,no,yes,telephone,Blue-collar,56172,5
965529051,63,M,0,Uneducated,Unknown,CO,90660,yes,yes,no,cellular,White-collar,37566,4
929450273,36,F,1,Doctorate,Unknown,PA,91615,yes,yes,no,telephone,Retirees,2565,3
936632757,57,M,0,Graduate,Single,HI,72023,no,yes,yes,cellular,White-collar,12487,3
958496914,26,M,2,Post-Graduate,Married,VA,90660,no,yes,yes,unknown,Retirees,80777,3
965181765,65,M,4,Graduate,Single,GA,91730,no,no,no,unknown,Retirees,78851,2
903895645,32,M,0,Uneducated,Married,MA,86446,yes,yes,no,telephone,Businessman,44272,4
952191530,59,M,1,Graduate,Unknown,HI,53010,yes,yes,no,telephone,Selfemployeed,72632,3
945114543,61,M,0,Doctorate,Married,IL,53010,yes,no,no,cellular,White-collar,104473,5
989774697,28,M,3,Doctorate,Single,SC,91730,yes,no,yes,cellular,Retirees,78224,2
991152880,69,M,1,Uneducated,Single,UT,54101,no,no,no,unknown,White-collar,14975,5
954266464,46,F,2,High School,Unknown,OR,91711,yes,yes,yes,cellular,White-collar,67650,4
997197979,21,F,4,Graduate,Single,HI,90302,no,no,yes,unknown,Retirees,22445,1
922151928,24,F,0,High School,Unknown,SC,91007,yes,yes,no,telephone,Govt,34529,5
962732043,48,F,1,High School,Single,MN,90255,no,no,yes,cellular,Blue-collar,1250,1
917129912,56,M,3,Unknown,Single,PA,91106,no,yes,no,telephone,Selfemployeed,19513,2
983517915,57,F,1,Uneducated,Unknown,OR,90275,yes,no,yes,cellular,Selfemployeed,234462,5
971688860,38,M,5,Post-Graduate,Married,AK,90275,yes,yes,yes,unknown,Govt,46447,5
903619375,27,F,3,Doctorate,Single,NY,72076,no,no,no,telephone,Businessman,194993,2
952884503,67,F,2,Doctorate,Married,NV,90036,yes,yes,yes,telephone,Govt,145350,2
979442503,64,F,4,Uneducated,Single,CO,91730,yes,yes,yes,cellular,Businessman,61949,3
975751409,20,M,2,Post-Graduate,Single,CA,90706,no,yes,no,telephone,Businessman,70866,4
988986321,41,F,0,Doctorate,Single,MI,90094,no,yes,yes,unknown,Govt,62985,5
903637575,71,M,1,Uneducated,Single,AZ,86503,no,yes,yes,telephone,Selfemployeed,32612,5
911267237,36,M,5,Doctorate,Married,UT,90036,no,yes,no,telephone,Blue-collar,108207,2
986268397,26,F,3,High School,Married,PA,90302,yes,yes,no,cellular,Selfemployeed,70243,2
957527432,44,F,3,Graduate,Single,OH,72120,no,yes,yes,telephone,Selfemployeed,14975,4
918213276,64,F,1,Graduate,Single,IA,91711,no,no,yes,cellular,Selfemployeed,17459,2
961968116,23,M,5,Doctorate,Married,UT,90029,no,yes,yes,cellular,Govt,99703,1
924391257,55,F,1,Unknown,Unknown,MN,90029,yes,yes,no,telephone,Govt,67717,1
906749089,25,M,0,Post-Graduate,Unknown,VA,53010,no,no,yes,unknown,Govt,115626,1
934917589,50,M,2,Post-Graduate,Married,CO,91711,yes,yes,yes,cellular,Selfemployeed,16533,1
950882459,38,F,3,Post-Graduate,Single,NE,72023,no,no,yes,telephone,Blue-collar,35630,4
943936531,63,F,0,High School,Single,MA,90670,no,yes,yes,cellular,Businessman,237133,5
928408562,73,M,2,Post-Graduate,Unknown,MN,90706,yes,no,yes,unknown,White-collar,60107,1
961028710,58,M,0,Graduate,Unknown,PA,90277,no,no,yes,unknown,Businessman,23153,2
943868501,46,M,5,High School,Married,CT,86446,no,yes,no,cellular,Businessman,14975,1
945298556,29,F,3,Uneducated,Unknown,AZ,53022,yes,no,no,unknown,White-collar,39321,4
950885459,45,M,1,Post-Graduate,Married,AZ,53022,no,yes,yes,telephone,Selfemployeed,55634,2
937346970,38,F,1,Post-Graduate,Unknown,MI,72023,no,yes,yes,telephone,Blue-collar,69781,1
956581473,58,M,2,Uneducated,Unknown,NV,90029,no,yes,no,cellular,Blue-collar,14975,5
933859311,22,M,4,Post-Graduate,Unknown,VA,90026,no,yes,no,unknown,Businessman,17061,2
910993268,64,F,5,Uneducated,Single,GA,90255,yes,no,no,telephone,White-collar,75931,2
963123515,32,M,2,High School,Single,NJ,91750,no,yes,yes,telephone,Retirees,14975,5
902601580,69,F,4,Graduate,Single,WA,91724,yes,no,yes,telephone,Selfemployeed,107419,2
972399599,47,F,0,Uneducated,Unknown,MA,90025,no,no,yes,cellular,Businessman,232729,1
906990811,39,M,5,Unknown,Married,CT,90706,yes,yes,yes,cellular,Blue-collar,25004,2
946970882,47,F,0,Uneducated,Married,NM,90025,no,yes,no,telephone,Govt,85503,1
930094589,27,F,3,Post-Graduate,Married,NJ,54101,yes,yes,no,telephone,Govt,10079,5
987260863,60,M,5,High School,Married,SC,90025,no,yes,no,unknown,White-collar,31299,3
909209801,58,F,4,Doctorate,Single,CO,91750,yes,no,no,unknown,White-collar,33256,5
987477029,20,F,3,High School,Single,WA,72023,yes,yes,yes,unknown,Businessman,62351,1
905403355,22,F,1,Doctorate,Unknown,MO,90036,no,no,yes,cellular,Retirees,15881,4
904164775,32,M,4,Uneducated,Unknown,OR,90291,yes,yes,no,telephone,Blue-collar,5525,5
933189803,47,F,2,Graduate,Married,MI,72076,no,yes,no,cellular,Businessman,45701,4
926757737,68,M,1,Unknown,Single,CO,90266,no,yes,no,telephone,Retirees,12720,4
902735359,44,M,1,High School,Married,UT,53012,no,yes,no,unknown,White-collar,9535,1
983394260,75,F,2,Post-Graduate,Unknown,CA,91007,no,no,no,unknown,Govt,14975,1
920452412,52,F,5,Doctorate,Unknown,CO,91106,no,no,yes,unknown,Selfemployeed,31002,3
932016960,57,F,1,Post-Graduate,Married,NY,90026,yes,yes,yes,unknown,Govt,62274,2
916941092,72,M,4,Graduate,Unknown,CA,91615,no,no,no,telephone,Blue-collar,18031,5
963560289,25,F,3,Doctorate,Married,OH,90275,no,no,no,unknown,Blue-collar,14975,1
989853245,63,F,1,High School,Single,IA,90277,no,yes,no,telephone,Govt,79439,5
915353091,64,F,4,Uneducated,Married,IA,91730,no,yes,yes,telephone,Govt,49487,4
975694715,51,F,0,Post-Graduate,Single,IA,90302,no,no,yes,cellular,Retirees,23933,2
929254705,64,F,4,Graduate,Single,CT,86503,no,no,yes,unknown,Businessman,53988,3
962415804,66,M,3,High School,Unknown,OR,72076,yes,no,no,unknown,White-collar,222514,5
993880599,40,M,4,High School,Unknown,PA,98815,yes,no,yes,cellular,Retirees,47641,2
934392446,35,F,2,High School,Unknown,IA,90025,no,yes,no,telephone,Selfemployeed,33130,3
949512272,73,F,3,High School,Married,GA,91723,yes,yes,yes,unknown,Govt,166510,5
922520277,40,F,5,Doctorate,Married,VA,90706,no,no,yes,telephone,Selfemployeed,24804,2
981321540,30,F,0,High School,Unknown,IA,90019,no,yes,yes,cellular,Selfemployeed,16693,1
981503378,56,M,2,Post-Graduate,Married,OR,54101,no,no,no,telephone,Retirees,55576,5
996416275,55,F,5,Graduate,Unknown,NE,90019,no,no,no,unknown,White-collar,30747,2
915372341,54,M,4,Doctorate,Married,MI,86446,no,yes,yes,telephone,Blue-collar,33206,3
921980274,38,M,3,High School,Single,MA,90025,yes,no,no,telephone,Businessman,24764,2
941746937,39,F,0,Unknown,Single,NE,90036,yes,no,no,unknown,Blue-collar,14975,1
914508768,37,M,2,Unknown,Unknown,AZ,90036,yes,yes,no,unknown,White-collar,94932,5
977669750,66,M,5,Graduate,Married,TX,90670,yes,yes,no,telephone,Blue-collar,109896,5
903446499,60,M,5,Uneducated,Married,IL,90660,no,no,no,telephone,Govt,35666,5
941870192,68,M,0,Uneducated,Single,TX,99504,yes,no,no,cellular,Govt,77405,1
977282128,33,F,4,Doctorate,Single,CA,91010,no,yes,no,unknown,Retirees,14975,3
990912013,34,F,0,Doctorate,Unknown,NM,90036,yes,no,yes,telephone,Selfemployeed,11202,5
950372847,50,M,5,Doctorate,Single,AR,91106,yes,no,no,unknown,White-collar,103608,3
953238057,20,F,1,Uneducated,Unknown,TX,90277,yes,yes,no,cellular,White-collar,14975,2
995967649,72,F,2,Unknown,Single,WA,54101,yes,yes,yes,telephone,Blue-collar,28068,3
926619372,73,F,0,Uneducated,Single,MO,72023,no,yes,yes,telephone,Retirees,18198,3
910200074,73,F,5,Post-Graduate,Married,OR,91750,yes,yes,yes,telephone,Blue-collar,44543,5
979470029,22,F,4,High School,Single,OR,54101,yes,yes,yes,unknown,Blue-collar,94255,4
992692697,35,M,5,Doctorate,Single,PA,53010,no,yes,no,cellular,White-collar,18205,4
984187049,42,F,4,Unknown,Unknown,AR,54101,no,no,yes,unknown,Blue-collar,43092,1
932594692,30,F,0,Graduate,Single,NJ,90250,yes,no,yes,telephone,Selfemployeed,190888,1
913676961,31,F,4,Graduate,Unknown,PA,90250,no,yes,no,cellular,Blue-collar,56575,4
993575660,29,F,3,High School,Single,GA,90266,no,yes,no,telephone,Selfemployeed,8250,2
940477742,51,M,3,Unknown,Single,NE,53012,no,no,no,telephone,White-collar,113490,5
991839693,35,M,3,Uneducated,Unknown,VA,90670,yes,no,yes,unknown,Retirees,77169,5
980585882,27,M,1,Uneducated,Married,CA,91007,no,no,no,telephone,Govt,42742,2
916247735,57,M,0,Post-Graduate,Unknown,MO,91723,yes,yes,yes,cellular,Selfemployeed,69712,2
975958181,31,F,5,Post-Graduate,Unknown,MI,90277,yes,yes,no,telephone,Retirees,83687,4
905512205,43,M,5,Uneducated,Unknown,IA,98815,yes,no,no,telephone,Retirees,14975,1
946600900,47,F,1,Graduate,Married,VA,91723,yes,yes,yes,unknown,Selfemployeed,14975,2
971503856,72,F,4,Doctorate,Single,OR,90036,no,yes,no,cellular,White-collar,20279,1
957495923,27,F,1,Graduate,Unknown,NY,90255,yes,yes,no,unknown,Businessman,32797,3
988787891,47,F,4,Post-Graduate,Unknown,CT,53022,no,no,no,telephone,Retirees,37653,5
949737181,55,F,4,High School,Married,HI,91723,yes,no,no,unknown,Retirees,28089,4
909255216,45,M,2,Uneducated,Unknown,NE,91010,no,yes,no,unknown,White-collar,73975,5
967908907,27,M,5,Post-Graduate,Single,PA,90036,yes,yes,yes,unknown,White-collar,236628,4
986911784,69,M,3,Post-Graduate,Married,AZ,90026,no,yes,yes,unknown,Blue-collar,10513,3
945799273,47,M,4,Doctorate,Single,FL,90019,yes,yes,no,telephone,White-collar,167277,5
901698142,47,F,2,Uneducated,Single,PA,90291,yes,yes,yes,telephone,Retirees,32978,3
956379329,56,M,5,Doctorate,Married,MI,90201,no,no,yes,cellular,Selfemployeed,13237,4
965793759,60,F,3,Uneducated,Unknown,OH,91010,yes,yes,yes,unknown,Businessman,30511,2
914165187,55,M,4,Doctorate,Single,PA,90302,yes,yes,no,unknown,Blue-collar,22721,5
958186525,46,F,4,Graduate,Single,MI,90255,yes,yes,no,cellular,Selfemployeed,15736,3
948612055,73,F,1,High School,Single,MN,72120,no,no,no,unknown,Businessman,22149,5
985306788,36,M,1,High School,Single,OR,99504,yes,no,yes,cellular,Businessman,86104,5
961705170,28,F,5,Uneducated,Married,NJ,90019,yes,yes,yes,telephone,Businessman,95685,5
994933359,52,F,3,Unknown,Married,AK,90277,no,no,no,cellular,Govt,231584,1
920534124,72,M,4,Post-Graduate,Single,AR,90094,no,no,no,unknown,Selfemployeed,40199,3
958450095,39,F,5,Post-Graduate,Unknown,IL,72023,no,no,yes,cellular,Blue-collar,75578,3
923640702,32,M,5,Uneducated,Single,OH,90277,no,no,yes,telephone,Blue-collar,29492,5
998488338,47,M,0,Doctorate,Unknown,HI,90029,no,no,no,unknown,Businessman,118490,2
970027662,67,M,1,Unknown,Single,WA,91723,yes,no,yes,telephone,Selfemployeed,24244,5
987302916,48,F,3,Graduate,Unknown,NV,90255,yes,yes,yes,telephone,Govt,23748,1
936249845,32,F,4,Doctorate,Single,CT,98815,yes,no,yes,cellular,Businessman,101682,4
982666356,65,F,5,Doctorate,Unknown,IA,90660,no,no,yes,telephone,White-collar,76582,1
972232344,54,M,4,Uneducated,Single,AZ,90025,yes,yes,yes,unknown,Blue-collar,54916,2
964893936,25,F,0,Uneducated,Single,UT,90277,no,yes,yes,telephone,Retirees,51333,5
962394301,37,M,3,Post-Graduate,Unknown,MI,90025,no,yes,yes,telephone,Businessman,31192,3
958461818,70,M,5,Uneducated,Married,UT,91724,yes,yes,no,cellular,White-collar,51453,5
998116677,24,F,4,Uneducated,Unknown,UT,90302,no,no,no,telephone,Blue-collar,34349,2
979520597,66,M,1,Uneducated,Married,PA,53012,no,no,yes,cellular,Govt,26721,3
936023439,44,F,0,Post-Graduate,Single,MA,90670,yes,no,yes,cellular,Selfemployeed,65252,1
943258988,21,F,3,Graduate,Unknown,IL,99504,no,no,yes,unknown,Blue-collar,73450,4
932949803,29,F,0,Graduate,Unknown,AZ,90250,no,yes,no,unknown,Selfemployeed,96955,4
911631697,75,F,1,Uneducated,Unknown,AK,91711,yes,no,no,unknown,Selfemployeed,18723,5
937437115,49,F,3,Post-Graduate,Married,IA,90201,no,no,yes,unknown,Govt,20007,1
960505620,69,M,0,Graduate,Married,CO,86503,no,yes,no,cellular,Govt,36651,2
932730796,64,M,2,Doctorate,Single,NM,98815,yes,no,yes,telephone,Businessman,77511,4
962372114,24,M,1,Graduate,Married,SC,90275,yes,no,yes,unknown,Businessman,11775,1
976483924,74,F,1,Graduate,Married,MN,90019,yes,no,yes,unknown,Blue-collar,14975,5
981917334,75,F,1,Post-Graduate,Single,WA,91730,yes,no,yes,unknown,Govt,130119,3
989682738,52,F,2,Doctorate,Unknown,IL,91615,no,yes,yes,telephone,White-collar,99124,5
950867083,73,M,2,Post-Graduate,Unknown,HI,91730,no,yes,yes,unknown,Blue-collar,27881,5
945150390,20,F,4,Uneducated,Single,AK,90291,yes,yes,yes,telephone,Retirees,25256,1
903852048,37,M,5,High School,Unknown,CT,90670,no,yes,no,cellular,Selfemployeed,188699,4
966344695,51,M,0,Graduate,Married,CT,91615,no,yes,yes,cellular,Selfemployeed,33223,1
943622663,66,F,4,High School,Single,MO,91701,yes,no,no,cellular,Businessman,69112,3
924406132,68,F,0,Post-Graduate,Single,NV,53010,yes,no,yes,telephone,White-collar,27171,1
965437844,30,M,5,Post-Graduate,Single,NE,91701,no,yes,yes,unknown,Govt,76696,2
928470244,40,F,2,Post-Graduate,Unknown,MA,91615,yes,yes,no,unknown,Govt,64390,5
947623800,45,M,5,High School,Single,OH,53022,yes,yes,no,unknown,Businessman,49321,4
